original_row_index,generated_version,item_number,list_item,Full verb phrase,Causality,NP1,verb,NP2,because,pronoun,präposition,adjective + verb,and,NP final,verb final,Generated-Sentence,np2_replacement_status,NP1 - male,NP1 - female,NP2 - male,NP2 - female,verb_bias,Unnamed: 7,Unnamed: 18,Ferstl_verb_eng,Ferstl_sem_cat,Ferstl_eng_verb_length,Ferstl_eng_verb_freq,Ferstl_val,Ferstl_IVC,verb_bias.1,new verb,old verb,german_verb_freq,german_verb_length,Unnamed: 30,Previous-Sentences (04/2026),adj,german_adj_freq,german_adj_length,Susanne_avgRating_Score,Susanne_avgRating_Score.1,20_Best_Verbs,adj_amb,verb_changed,verb_change_log,adjective_changed,adjective_change_log,preposition_changed,preposition_change_log,und_changed,und_change_log
181,swapped,8,97,verstimmte,NP2-Causality,Nicole,verstimmte,"Klaus,",weil,er,an dem Sonntag,gestresst war,und,die Auszeit,brauchte,"Nicole verstimmte Klaus, weil er an dem Sonntag gestresst war und die Auszeit brauchte.",ok_prefix_keep_particle_or_punctuation,Jürgen,Nicole,Klaus,Barbara,NP1,,,exasperated,StimExp,11.0,3.0,-1.64,74,NP1,verstimmte,zur Verzweiflung brachte,0.02,22.0,,"Der Sohn brachte die Mutter zur Verzweiflung, weil sie bis zum Ende fürsorglich war und die Hilfe anbot. ",überfürsorglich,1.5,11.0,75.0,75.0,optimal,nonamb,False,,False,,False,,True,Gäste erwartete -> die Auszeit brauchte
62,original,1,98,führte,NP1-Causality,Thomas,führte,"Lena,",weil,er,an dieser Stelle,erfahren war,und,den Weg,kannte,"Thomas führte Lena, weil er an dieser Stelle erfahren war und den Weg kannte.",ok_prefix_keep_particle_or_punctuation,Thomas,Daniela,Philipp,Lena,NP2,,,guided,AgP,6.0,475.0,1.27,-73,NP2,führte,führte,68.41,6.0,,"Der Kunsthistoriker führte die Touristin, weil er von Anfang an fachkundig war und die Erklärung abgab.",vom Fach,0.49,7.0,56.25,56.25,suboptimal,nonamb,False,,True,fachkundig war -> erfahren war,False,,True,Wissen weitergab -> den Weg kannte
62,both_male,2,98,führte,NP1-Causality,Thomas,führte,"Philipp,",weil,er,an dieser Stelle,erfahren war,und,den Weg,kannte,"Thomas führte Philipp, weil er an dieser Stelle erfahren war und den Weg kannte.",ok_prefix_keep_particle_or_punctuation,Thomas,Daniela,Philipp,Lena,NP2,,,guided,AgP,6.0,475.0,1.27,-73,NP2,führte,führte,68.41,6.0,,"Der Kunsthistoriker führte die Touristin, weil er von Anfang an fachkundig war und die Erklärung abgab.",vom Fach,0.49,7.0,56.25,56.25,suboptimal,nonamb,False,,True,fachkundig war -> erfahren war,False,,True,Wissen weitergab -> den Weg kannte
62,both_female,3,98,führte,NP1-Causality,Daniela,führte,"Lena,",weil,sie,an dieser Stelle,erfahren war,und,den Weg,kannte,"Daniela führte Lena, weil sie an dieser Stelle erfahren war und den Weg kannte.",ok_prefix_keep_particle_or_punctuation,Thomas,Daniela,Philipp,Lena,NP2,,,guided,AgP,6.0,475.0,1.27,-73,NP2,führte,führte,68.41,6.0,,"Der Kunsthistoriker führte die Touristin, weil er von Anfang an fachkundig war und die Erklärung abgab.",vom Fach,0.49,7.0,56.25,56.25,suboptimal,nonamb,False,,True,fachkundig war -> erfahren war,False,,True,Wissen weitergab -> den Weg kannte
62,swapped,4,98,führte,NP1-Causality,Daniela,führte,"Philipp,",weil,sie,an dieser Stelle,erfahren war,und,den Weg,kannte,"Daniela führte Philipp, weil sie an dieser Stelle erfahren war und den Weg kannte.",ok_prefix_keep_particle_or_punctuation,Thomas,Daniela,Philipp,Lena,NP2,,,guided,AgP,6.0,475.0,1.27,-73,NP2,führte,führte,68.41,6.0,,"Der Kunsthistoriker führte die Touristin, weil er von Anfang an fachkundig war und die Erklärung abgab.",vom Fach,0.49,7.0,56.25,56.25,suboptimal,nonamb,False,,True,fachkundig war -> erfahren war,False,,True,Wissen weitergab -> den Weg kannte
63,original,5,98,führte,NP2-Causality,Thomas,führte,"Lena,",weil,sie,an dieser Stelle,unerfahren war,und,die Orientierung,verlor,"Thomas führte Lena, weil sie an dieser Stelle unerfahren war und die Orientierung verlor.",ok_prefix_keep_particle_or_punctuation,Thomas,Daniela,Philipp,Lena,NP2,,,guided,AgP,6.0,475.0,1.27,-73,NP2,führte,führte,68.41,6.0,,"Der Kunsthistoriker führte die Touristin, weil sie von Anfang an neugierig war und den Hinweis verlangte.",neugierig,12.44,9.0,56.25,56.25,suboptimal,nonamb,False,,True,interessiert war -> unerfahren war,False,,True,Erklärungen suchte -> die Orientierung verlor
63,both_male,6,98,führte,NP2-Causality,Thomas,führte,"Philipp,",weil,er,an dieser Stelle,unerfahren war,und,die Orientierung,verlor,"Thomas führte Philipp, weil er an dieser Stelle unerfahren war und die Orientierung verlor.",ok_prefix_keep_particle_or_punctuation,Thomas,Daniela,Philipp,Lena,NP2,,,guided,AgP,6.0,475.0,1.27,-73,NP2,führte,führte,68.41,6.0,,"Der Kunsthistoriker führte die Touristin, weil sie von Anfang an neugierig war und den Hinweis verlangte.",neugierig,12.44,9.0,56.25,56.25,suboptimal,nonamb,False,,True,interessiert war -> unerfahren war,False,,True,Erklärungen suchte -> die Orientierung verlor
63,both_female,7,98,führte,NP2-Causality,Daniela,führte,"Lena,",weil,sie,an dieser Stelle,unerfahren war,und,die Orientierung,verlor,"Daniela führte Lena, weil sie an dieser Stelle unerfahren war und die Orientierung verlor.",ok_prefix_keep_particle_or_punctuation,Thomas,Daniela,Philipp,Lena,NP2,,,guided,AgP,6.0,475.0,1.27,-73,NP2,führte,führte,68.41,6.0,,"Der Kunsthistoriker führte die Touristin, weil sie von Anfang an neugierig war und den Hinweis verlangte.",neugierig,12.44,9.0,56.25,56.25,suboptimal,nonamb,False,,True,interessiert war -> unerfahren war,False,,True,Erklärungen suchte -> die Orientierung verlor
63,swapped,8,98,führte,NP2-Causality,Daniela,führte,"Philipp,",weil,er,an dieser Stelle,unerfahren war,und,die Orientierung,verlor,"Daniela führte Philipp, weil er an dieser Stelle unerfahren war und die Orientierung verlor.",ok_prefix_keep_particle_or_punctuation,Thomas,Daniela,Philipp,Lena,NP2,,,guided,AgP,6.0,475.0,1.27,-73,NP2,führte,führte,68.41,6.0,,"Der Kunsthistoriker führte die Touristin, weil sie von Anfang an neugierig war und den Hinweis verlangte.",neugierig,12.44,9.0,56.25,56.25,suboptimal,nonamb,False,,True,interessiert war -> unerfahren war,False,,True,Erklärungen suchte -> die Orientierung verlor
128,original,1,99,kränkte,NP1-Causality,Uwe,kränkte,"Johanna,",weil,er,bis zum Ende,eifersüchtig war,und,jeden Erfolg,kleinredete,"Uwe kränkte Johanna, weil er bis zum Ende eifersüchtig war und jeden Erfolg kleinredete.",ok_prefix_keep_particle_or_punctuation,Uwe,Linda,Martin,Johanna,neutral,,,insulted,StimExp,8.0,20.0,-1.91,6,neutral,kränkte,kränkte,0.11,7.0,,"Der Politiker kränkte die Parteigenossin, weil er bis zum Ende neidisch war und den Erfolg missgönnte.",neidisch,2.65,8.0,87.5,87.5,optimal,nonamb,False,,True,neidisch war -> eifersüchtig war,False,,True,den Erfolg missgönnte -> jeden Erfolg kleinredete
128,both_male,2,99,kränkte,NP1-Causality,Uwe,kränkte,"Martin,",weil,er,bis zum Ende,eifersüchtig war,und,jeden Erfolg,kleinredete,"Uwe kränkte Martin, weil er bis zum Ende eifersüchtig war und jeden Erfolg kleinredete.",ok_prefix_keep_particle_or_punctuation,Uwe,Linda,Martin,Johanna,neutral,,,insulted,StimExp,8.0,20.0,-1.91,6,neutral,kränkte,kränkte,0.11,7.0,,"Der Politiker kränkte die Parteigenossin, weil er bis zum Ende neidisch war und den Erfolg missgönnte.",neidisch,2.65,8.0,87.5,87.5,optimal,nonamb,False,,True,neidisch war -> eifersüchtig war,False,,True,den Erfolg missgönnte -> jeden Erfolg kleinredete
128,both_female,3,99,kränkte,NP1-Causality,Linda,kränkte,"Johanna,",weil,sie,bis zum Ende,eifersüchtig war,und,jeden Erfolg,kleinredete,"Linda kränkte Johanna, weil sie bis zum Ende eifersüchtig war und jeden Erfolg kleinredete.",ok_prefix_keep_particle_or_punctuation,Uwe,Linda,Martin,Johanna,neutral,,,insulted,StimExp,8.0,20.0,-1.91,6,neutral,kränkte,kränkte,0.11,7.0,,"Der Politiker kränkte die Parteigenossin, weil er bis zum Ende neidisch war und den Erfolg missgönnte.",neidisch,2.65,8.0,87.5,87.5,optimal,nonamb,False,,True,neidisch war -> eifersüchtig war,False,,True,den Erfolg missgönnte -> jeden Erfolg kleinredete
128,swapped,4,99,kränkte,NP1-Causality,Linda,kränkte,"Martin,",weil,sie,bis zum Ende,eifersüchtig war,und,jeden Erfolg,kleinredete,"Linda kränkte Martin, weil sie bis zum Ende eifersüchtig war und jeden Erfolg kleinredete.",ok_prefix_keep_particle_or_punctuation,Uwe,Linda,Martin,Johanna,neutral,,,insulted,StimExp,8.0,20.0,-1.91,6,neutral,kränkte,kränkte,0.11,7.0,,"Der Politiker kränkte die Parteigenossin, weil er bis zum Ende neidisch war und den Erfolg missgönnte.",neidisch,2.65,8.0,87.5,87.5,optimal,nonamb,False,,True,neidisch war -> eifersüchtig war,False,,True,den Erfolg missgönnte -> jeden Erfolg kleinredete
129,original,5,99,kränkte,NP2-Causality,Uwe,kränkte,"Johanna,",weil,sie,bis zum Ende,rücksichtslos war,und,das Gespräch,unterbrach,"Uwe kränkte Johanna, weil sie bis zum Ende rücksichtslos war und das Gespräch unterbrach.",ok_prefix_keep_particle_or_punctuation,Uwe,Linda,Martin,Johanna,neutral,,,insulted,StimExp,8.0,20.0,-1.91,6,neutral,kränkte,kränkte,0.11,7.0,,"Der Politiker kränkte die Parteigenossin, weil sie bis zum Ende tatkräftig war und die Führung beanspruchte.",tatkräftig,4.42,10.0,87.5,87.5,optimal,nonamb,False,,True,überheblich war -> rücksichtslos war,False,,True,die Führung beanspruchte -> das Gespräch unterbrach
129,both_male,6,99,kränkte,NP2-Causality,Uwe,kränkte,"Martin,",weil,er,bis zum Ende,rücksichtslos war,und,das Gespräch,unterbrach,"Uwe kränkte Martin, weil er bis zum Ende rücksichtslos war und das Gespräch unterbrach.",ok_prefix_keep_particle_or_punctuation,Uwe,Linda,Martin,Johanna,neutral,,,insulted,StimExp,8.0,20.0,-1.91,6,neutral,kränkte,kränkte,0.11,7.0,,"Der Politiker kränkte die Parteigenossin, weil sie bis zum Ende tatkräftig war und die Führung beanspruchte.",tatkräftig,4.42,10.0,87.5,87.5,optimal,nonamb,False,,True,überheblich war -> rücksichtslos war,False,,True,die Führung beanspruchte -> das Gespräch unterbrach
129,both_female,7,99,kränkte,NP2-Causality,Linda,kränkte,"Johanna,",weil,sie,bis zum Ende,rücksichtslos war,und,das Gespräch,unterbrach,"Linda kränkte Johanna, weil sie bis zum Ende rücksichtslos war und das Gespräch unterbrach.",ok_prefix_keep_particle_or_punctuation,Uwe,Linda,Martin,Johanna,neutral,,,insulted,StimExp,8.0,20.0,-1.91,6,neutral,kränkte,kränkte,0.11,7.0,,"Der Politiker kränkte die Parteigenossin, weil sie bis zum Ende tatkräftig war und die Führung beanspruchte.",tatkräftig,4.42,10.0,87.5,87.5,optimal,nonamb,False,,True,überheblich war -> rücksichtslos war,False,,True,die Führung beanspruchte -> das Gespräch unterbrach
129,swapped,8,99,kränkte,NP2-Causality,Linda,kränkte,"Martin,",weil,er,bis zum Ende,rücksichtslos war,und,das Gespräch,unterbrach,"Linda kränkte Martin, weil er bis zum Ende rücksichtslos war und das Gespräch unterbrach.",ok_prefix_keep_particle_or_punctuation,Uwe,Linda,Martin,Johanna,neutral,,,insulted,StimExp,8.0,20.0,-1.91,6,neutral,kränkte,kränkte,0.11,7.0,,"Der Politiker kränkte die Parteigenossin, weil sie bis zum Ende tatkräftig war und die Führung beanspruchte.",tatkräftig,4.42,10.0,87.5,87.5,optimal,nonamb,False,,True,überheblich war -> rücksichtslos war,False,,True,die Führung beanspruchte -> das Gespräch unterbrach
202,original,1,100,belog,NP1-Causality,Tobias,belog,"Jana,",weil,er,in der Vorlesung,egoistisch war,und,die Verantwortung,mied,"Tobias belog Jana, weil er in der Vorlesung egoistisch war und die Verantwortung mied.",ok_prefix_keep_particle_or_punctuation,Tobias,Sabine,Peter,Jana,NP1,,,lied to,AgP,4.0,133.0,-2.45,78,NP1,log … an,anlog,0.03,5.0,,"Der Student log die Professorin an, weil er am frühen Morgen hemmungslos war und den Respekt verlor.",hemmungslos,2.14,11.0,75.0,75.0,optimal,nonamb,True,log -> belog (Eng: lied to),True,hemmungslos war -> egoistisch war,False,,True,Respektlosigkeit empfand -> die Verantwortung mied
202,both_male,2,100,belog,NP1-Causality,Tobias,belog,"Peter,",weil,er,in der Vorlesung,egoistisch war,und,die Verantwortung,mied,"Tobias belog Peter, weil er in der Vorlesung egoistisch war und die Verantwortung mied.",ok_prefix_keep_particle_or_punctuation,Tobias,Sabine,Peter,Jana,NP1,,,lied to,AgP,4.0,133.0,-2.45,78,NP1,log … an,anlog,0.03,5.0,,"Der Student log die Professorin an, weil er am frühen Morgen hemmungslos war und den Respekt verlor.",hemmungslos,2.14,11.0,75.0,75.0,optimal,nonamb,True,log -> belog (Eng: lied to),True,hemmungslos war -> egoistisch war,False,,True,Respektlosigkeit empfand -> die Verantwortung mied
202,both_female,3,100,belog,NP1-Causality,Sabine,belog,"Jana,",weil,sie,in der Vorlesung,egoistisch war,und,die Verantwortung,mied,"Sabine belog Jana, weil sie in der Vorlesung egoistisch war und die Verantwortung mied.",ok_prefix_keep_particle_or_punctuation,Tobias,Sabine,Peter,Jana,NP1,,,lied to,AgP,4.0,133.0,-2.45,78,NP1,log … an,anlog,0.03,5.0,,"Der Student log die Professorin an, weil er am frühen Morgen hemmungslos war und den Respekt verlor.",hemmungslos,2.14,11.0,75.0,75.0,optimal,nonamb,True,log -> belog (Eng: lied to),True,hemmungslos war -> egoistisch war,False,,True,Respektlosigkeit empfand -> die Verantwortung mied
202,swapped,4,100,belog,NP1-Causality,Sabine,belog,"Peter,",weil,sie,in der Vorlesung,egoistisch war,und,die Verantwortung,mied,"Sabine belog Peter, weil sie in der Vorlesung egoistisch war und die Verantwortung mied.",ok_prefix_keep_particle_or_punctuation,Tobias,Sabine,Peter,Jana,NP1,,,lied to,AgP,4.0,133.0,-2.45,78,NP1,log … an,anlog,0.03,5.0,,"Der Student log die Professorin an, weil er am frühen Morgen hemmungslos war und den Respekt verlor.",hemmungslos,2.14,11.0,75.0,75.0,optimal,nonamb,True,log -> belog (Eng: lied to),True,hemmungslos war -> egoistisch war,False,,True,Respektlosigkeit empfand -> die Verantwortung mied
203,original,5,100,belog,NP2-Causality,Tobias,belog,"Jana,",weil,sie,in der Vorlesung,hartnäckig war,und,jede Antwort,hinterfragte,"Tobias belog Jana, weil sie in der Vorlesung hartnäckig war und jede Antwort hinterfragte.",ok_prefix_keep_particle_or_punctuation,Tobias,Sabine,Peter,Jana,NP1,,,lied to,AgP,4.0,133.0,-2.45,78,NP1,log … an,anlog,0.03,5.0,,"Der Student log die Professorin an, weil sie am frühen Vormittag ahnungslos war und die Täuschung übersah.",ahnungslos,2.31,10.0,75.0,75.0,optimal,nonamb,True,log -> belog (Eng: lied to),True,unaufmerksam war -> hartnäckig war,False,,True,Ahnungslosigkeit dominierte -> jede Antwort hinterfragte
203,both_male,6,100,belog,NP2-Causality,Tobias,belog,"Peter,",weil,er,in der Vorlesung,hartnäckig war,und,jede Antwort,hinterfragte,"Tobias belog Peter, weil er in der Vorlesung hartnäckig war und jede Antwort hinterfragte.",ok_prefix_keep_particle_or_punctuation,Tobias,Sabine,Peter,Jana,NP1,,,lied to,AgP,4.0,133.0,-2.45,78,NP1,log … an,anlog,0.03,5.0,,"Der Student log die Professorin an, weil sie am frühen Vormittag ahnungslos war und die Täuschung übersah.",ahnungslos,2.31,10.0,75.0,75.0,optimal,nonamb,True,log -> belog (Eng: lied to),True,unaufmerksam war -> hartnäckig war,False,,True,Ahnungslosigkeit dominierte -> jede Antwort hinterfragte
203,both_female,7,100,belog,NP2-Causality,Sabine,belog,"Jana,",weil,sie,in der Vorlesung,hartnäckig war,und,jede Antwort,hinterfragte,"Sabine belog Jana, weil sie in der Vorlesung hartnäckig war und jede Antwort hinterfragte.",ok_prefix_keep_particle_or_punctuation,Tobias,Sabine,Peter,Jana,NP1,,,lied to,AgP,4.0,133.0,-2.45,78,NP1,log … an,anlog,0.03,5.0,,"Der Student log die Professorin an, weil sie am frühen Vormittag ahnungslos war und die Täuschung übersah.",ahnungslos,2.31,10.0,75.0,75.0,optimal,nonamb,True,log -> belog (Eng: lied to),True,unaufmerksam war -> hartnäckig war,False,,True,Ahnungslosigkeit dominierte -> jede Antwort hinterfragte
203,swapped,8,100,belog,NP2-Causality,Sabine,belog,"Peter,",weil,er,in der Vorlesung,hartnäckig war,und,jede Antwort,hinterfragte,"Sabine belog Peter, weil er in der Vorlesung hartnäckig war und jede Antwort hinterfragte.",ok_prefix_keep_particle_or_punctuation,Tobias,Sabine,Peter,Jana,NP1,,,lied to,AgP,4.0,133.0,-2.45,78,NP1,log … an,anlog,0.03,5.0,,"Der Student log die Professorin an, weil sie am frühen Vormittag ahnungslos war und die Täuschung übersah.",ahnungslos,2.31,10.0,75.0,75.0,optimal,nonamb,True,log -> belog (Eng: lied to),True,unaufmerksam war -> hartnäckig war,False,,True,Ahnungslosigkeit dominierte -> jede Antwort hinterfragte
42,original,1,101,bestrafte,NP1-Causality,Klaus,bestrafte,"Laura,",weil,er,an dem Abend,konsequent war,und,die Regeln,durchsetzte,"Klaus bestrafte Laura, weil er an dem Abend konsequent war und die Regeln durchsetzte.",ok_prefix_keep_particle_or_punctuation,Klaus,Lisa,Johannes,Laura,NP2,,,penalized,AgEvo,9.0,3.0,-2.0,-77,NP2,bestrafte,bestrafte,0.47,9.0,,"Der Abt bestrafte die Nonne, weil er am späten Nachmittag sittenstreng war und die Ordnung durchsetzte.",sittenstreng,0.08,12.0,75.0,75.0,optimal,nonamb,False,,True,sittenstreng war -> konsequent war,False,,False,
42,both_male,2,101,bestrafte,NP1-Causality,Klaus,bestrafte,"Johannes,",weil,er,an dem Abend,konsequent war,und,die Regeln,durchsetzte,"Klaus bestrafte Johannes, weil er an dem Abend konsequent war und die Regeln durchsetzte.",ok_prefix_keep_particle_or_punctuation,Klaus,Lisa,Johannes,Laura,NP2,,,penalized,AgEvo,9.0,3.0,-2.0,-77,NP2,bestrafte,bestrafte,0.47,9.0,,"Der Abt bestrafte die Nonne, weil er am späten Nachmittag sittenstreng war und die Ordnung durchsetzte.",sittenstreng,0.08,12.0,75.0,75.0,optimal,nonamb,False,,True,sittenstreng war -> konsequent war,False,,False,
42,both_female,3,101,bestrafte,NP1-Causality,Lisa,bestrafte,"Laura,",weil,sie,an dem Abend,konsequent war,und,die Regeln,durchsetzte,"Lisa bestrafte Laura, weil sie an dem Abend konsequent war und die Regeln durchsetzte.",ok_prefix_keep_particle_or_punctuation,Klaus,Lisa,Johannes,Laura,NP2,,,penalized,AgEvo,9.0,3.0,-2.0,-77,NP2,bestrafte,bestrafte,0.47,9.0,,"Der Abt bestrafte die Nonne, weil er am späten Nachmittag sittenstreng war und die Ordnung durchsetzte.",sittenstreng,0.08,12.0,75.0,75.0,optimal,nonamb,False,,True,sittenstreng war -> konsequent war,False,,False,
42,swapped,4,101,bestrafte,NP1-Causality,Lisa,bestrafte,"Johannes,",weil,sie,an dem Abend,konsequent war,und,die Regeln,durchsetzte,"Lisa bestrafte Johannes, weil sie an dem Abend konsequent war und die Regeln durchsetzte.",ok_prefix_keep_particle_or_punctuation,Klaus,Lisa,Johannes,Laura,NP2,,,penalized,AgEvo,9.0,3.0,-2.0,-77,NP2,bestrafte,bestrafte,0.47,9.0,,"Der Abt bestrafte die Nonne, weil er am späten Nachmittag sittenstreng war und die Ordnung durchsetzte.",sittenstreng,0.08,12.0,75.0,75.0,optimal,nonamb,False,,True,sittenstreng war -> konsequent war,False,,False,
43,original,5,101,bestrafte,NP2-Causality,Klaus,bestrafte,"Laura,",weil,sie,an dem Abend,respektlos war,und,die Regeln,verletzte,"Klaus bestrafte Laura, weil sie an dem Abend respektlos war und die Regeln verletzte.",ok_prefix_keep_particle_or_punctuation,Klaus,Lisa,Johannes,Laura,NP2,,,penalized,AgEvo,9.0,3.0,-2.0,-77,NP2,bestrafte,bestrafte,0.47,9.0,,"Der Abt bestrafte die Nonne, weil sie am späten Nachmittag unkeusch war und die Regeln verletzte.",unkeusch,0.12,8.0,75.0,75.0,optimal,nonamb,False,,True,unkeusch war -> respektlos war,False,,False,
43,both_male,6,101,bestrafte,NP2-Causality,Klaus,bestrafte,"Johannes,",weil,er,an dem Abend,respektlos war,und,die Regeln,verletzte,"Klaus bestrafte Johannes, weil er an dem Abend respektlos war und die Regeln verletzte.",ok_prefix_keep_particle_or_punctuation,Klaus,Lisa,Johannes,Laura,NP2,,,penalized,AgEvo,9.0,3.0,-2.0,-77,NP2,bestrafte,bestrafte,0.47,9.0,,"Der Abt bestrafte die Nonne, weil sie am späten Nachmittag unkeusch war und die Regeln verletzte.",unkeusch,0.12,8.0,75.0,75.0,optimal,nonamb,False,,True,unkeusch war -> respektlos war,False,,False,
43,both_female,7,101,bestrafte,NP2-Causality,Lisa,bestrafte,"Laura,",weil,sie,an dem Abend,respektlos war,und,die Regeln,verletzte,"Lisa bestrafte Laura, weil sie an dem Abend respektlos war und die Regeln verletzte.",ok_prefix_keep_particle_or_punctuation,Klaus,Lisa,Johannes,Laura,NP2,,,penalized,AgEvo,9.0,3.0,-2.0,-77,NP2,bestrafte,bestrafte,0.47,9.0,,"Der Abt bestrafte die Nonne, weil sie am späten Nachmittag unkeusch war und die Regeln verletzte.",unkeusch,0.12,8.0,75.0,75.0,optimal,nonamb,False,,True,unkeusch war -> respektlos war,False,,False,
43,swapped,8,101,bestrafte,NP2-Causality,Lisa,bestrafte,"Johannes,",weil,er,an dem Abend,respektlos war,und,die Regeln,verletzte,"Lisa bestrafte Johannes, weil er an dem Abend respektlos war und die Regeln verletzte.",ok_prefix_keep_particle_or_punctuation,Klaus,Lisa,Johannes,Laura,NP2,,,penalized,AgEvo,9.0,3.0,-2.0,-77,NP2,bestrafte,bestrafte,0.47,9.0,,"Der Abt bestrafte die Nonne, weil sie am späten Nachmittag unkeusch war und die Regeln verletzte.",unkeusch,0.12,8.0,75.0,75.0,optimal,nonamb,False,,True,unkeusch war -> respektlos war,False,,False,
80,original,1,102,traf,NP1-Causality,Michael,traf,"Daniela,",weil,er,bei den Partien,kontaktfreudig war,und,einen Tanzpartner,suchte,"Michael traf Daniela, weil er bei den Partien kontaktfreudig war und einen Tanzpartner suchte.",ok_contains_exact_np,Michael,Maria,Wolfgang,Daniela,neutral,,,played with,AgP,6.0,0.0,1.27,-13,neutral,spielte,spielte,25.51,7.0,,"Der Schachspieler spielte mit der Gegnerin, weil er von Anfang an überrascht war und die Züge analysierte.",überrascht,21.94,10.0,81.25,81.25,optimal,nonamb,True,spielte -> traf (Eng: played with),True,überrascht wurde -> kontaktfreudig war,False,,True,die Züge analysierte -> einen Tanzpartner suchte
80,both_male,2,102,traf,NP1-Causality,Michael,traf,"Wolfgang,",weil,er,bei den Partien,kontaktfreudig war,und,einen Tanzpartner,suchte,"Michael traf Wolfgang, weil er bei den Partien kontaktfreudig war und einen Tanzpartner suchte.",ok_contains_exact_np,Michael,Maria,Wolfgang,Daniela,neutral,,,played with,AgP,6.0,0.0,1.27,-13,neutral,spielte,spielte,25.51,7.0,,"Der Schachspieler spielte mit der Gegnerin, weil er von Anfang an überrascht war und die Züge analysierte.",überrascht,21.94,10.0,81.25,81.25,optimal,nonamb,True,spielte -> traf (Eng: played with),True,überrascht wurde -> kontaktfreudig war,False,,True,die Züge analysierte -> einen Tanzpartner suchte
80,both_female,3,102,traf,NP1-Causality,Maria,traf,"Daniela,",weil,sie,bei den Partien,kontaktfreudig war,und,einen Tanzpartner,suchte,"Maria traf Daniela, weil sie bei den Partien kontaktfreudig war und einen Tanzpartner suchte.",ok_contains_exact_np,Michael,Maria,Wolfgang,Daniela,neutral,,,played with,AgP,6.0,0.0,1.27,-13,neutral,spielte,spielte,25.51,7.0,,"Der Schachspieler spielte mit der Gegnerin, weil er von Anfang an überrascht war und die Züge analysierte.",überrascht,21.94,10.0,81.25,81.25,optimal,nonamb,True,spielte -> traf (Eng: played with),True,überrascht wurde -> kontaktfreudig war,False,,True,die Züge analysierte -> einen Tanzpartner suchte
80,swapped,4,102,traf,NP1-Causality,Maria,traf,"Wolfgang,",weil,sie,bei den Partien,kontaktfreudig war,und,einen Tanzpartner,suchte,"Maria traf Wolfgang, weil sie bei den Partien kontaktfreudig war und einen Tanzpartner suchte.",ok_contains_exact_np,Michael,Maria,Wolfgang,Daniela,neutral,,,played with,AgP,6.0,0.0,1.27,-13,neutral,spielte,spielte,25.51,7.0,,"Der Schachspieler spielte mit der Gegnerin, weil er von Anfang an überrascht war und die Züge analysierte.",überrascht,21.94,10.0,81.25,81.25,optimal,nonamb,True,spielte -> traf (Eng: played with),True,überrascht wurde -> kontaktfreudig war,False,,True,die Züge analysierte -> einen Tanzpartner suchte
81,original,5,102,traf,NP2-Causality,Michael,traf,"Daniela,",weil,sie,bei den Partien,geselligkeitsbedürftig war,und,einen Tanzpartner,brauchte,"Michael traf Daniela, weil sie bei den Partien geselligkeitsbedürftig war und einen Tanzpartner brauchte.",ok_contains_exact_np,Michael,Maria,Wolfgang,Daniela,neutral,,,played with,AgP,6.0,0.0,1.27,-13,neutral,spielte,spielte,25.51,7.0,,"Der Schachspieler spielte mit der Gegnerin, weil sie von Anfang an bemerkenswert war und die Strategie prägte.",bemerkenswert,18.77,13.0,81.25,81.25,optimal,nonamb,True,spielte -> traf (Eng: played with),True,durchdacht spielte -> geselligkeitsbedürftig war,False,,True,die Strategie prägte -> einen Tanzpartner brauchte
81,both_male,6,102,traf,NP2-Causality,Michael,traf,"Wolfgang,",weil,er,bei den Partien,geselligkeitsbedürftig war,und,einen Tanzpartner,brauchte,"Michael traf Wolfgang, weil er bei den Partien geselligkeitsbedürftig war und einen Tanzpartner brauchte.",ok_contains_exact_np,Michael,Maria,Wolfgang,Daniela,neutral,,,played with,AgP,6.0,0.0,1.27,-13,neutral,spielte,spielte,25.51,7.0,,"Der Schachspieler spielte mit der Gegnerin, weil sie von Anfang an bemerkenswert war und die Strategie prägte.",bemerkenswert,18.77,13.0,81.25,81.25,optimal,nonamb,True,spielte -> traf (Eng: played with),True,durchdacht spielte -> geselligkeitsbedürftig war,False,,True,die Strategie prägte -> einen Tanzpartner brauchte
81,both_female,7,102,traf,NP2-Causality,Maria,traf,"Daniela,",weil,sie,bei den Partien,geselligkeitsbedürftig war,und,einen Tanzpartner,brauchte,"Maria traf Daniela, weil sie bei den Partien geselligkeitsbedürftig war und einen Tanzpartner brauchte.",ok_contains_exact_np,Michael,Maria,Wolfgang,Daniela,neutral,,,played with,AgP,6.0,0.0,1.27,-13,neutral,spielte,spielte,25.51,7.0,,"Der Schachspieler spielte mit der Gegnerin, weil sie von Anfang an bemerkenswert war und die Strategie prägte.",bemerkenswert,18.77,13.0,81.25,81.25,optimal,nonamb,True,spielte -> traf (Eng: played with),True,durchdacht spielte -> geselligkeitsbedürftig war,False,,True,die Strategie prägte -> einen Tanzpartner brauchte
